trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
212;1092653172.sql;1095679816.sql;transcript_stable_id;Insertion:UpdateTable;modified_date;DATETIME;false;0;-
212;1092653172.sql;1095679816.sql;translation_stable_id;Insertion:UpdateTable;created_date;DATETIME;false;0;-
212;1092653172.sql;1095679816.sql;translation_stable_id;Insertion:UpdateTable;modified_date;DATETIME;false;0;-
213;1095679816.sql;1096279333.sql;-;-;-;-;-;-;-
214;1096279333.sql;1097844981.sql;affy_array;Insertion:NewTable;affy_array_id;INT;true;0;-
214;1096279333.sql;1097844981.sql;affy_array;Insertion:NewTable;name;VARCHAR(40);false;0;-
214;1096279333.sql;1097844981.sql;affy_array;Insertion:NewTable;parent_array_id;INT;false;0;-
214;1096279333.sql;1097844981.sql;affy_array;Insertion:NewTable;probe_setsize;TINYINT;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;affy_feature_id;INT;true;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;affy_probe_id;INT;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;analysis_id;INT;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;mismatches;TINYINT;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;probeset;VARCHAR(20);false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;seq_region_end;INT;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;seq_region_id;INTUNSIGNED;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;seq_region_start;INT;false;0;-
214;1096279333.sql;1097844981.sql;affy_feature;Insertion:NewTable;seq_region_strand;TINYINT;false;0;-
214;1096279333.sql;1097844981.sql;affy_probe;Insertion:NewTable;affy_array_id;INT;true;0;-
214;1096279333.sql;1097844981.sql;affy_probe;Insertion:NewTable;affy_probe_id;INT;true;0;-
214;1096279333.sql;1097844981.sql;affy_probe;Insertion:NewTable;name;VARCHAR(20);false;0;-
214;1096279333.sql;1097844981.sql;affy_probe;Insertion:NewTable;probeset;VARCHAR(20);false;0;-
215;1097844981.sql;1098084118.sql;external_db;Update:TypeChange;db_name;VARCHAR(27);false;0;-
216;1098084118.sql;1098093482.sql;affy_feature;Deletion:UpdateTable;probeset;VARCHAR(20);false;0;-
217;1098093482.sql;1101377579.sql;-;-;-;-;-;-;-
218;1101377579.sql;1101995557.sql;affy_probe;Update:TypeChange;probeset;VARCHAR(40);false;0;-
219;1101995557.sql;1105980912.sql;analysis_description;Insertion:NewTable;analysis_id;INT(10);false;0;-
219;1101995557.sql;1105980912.sql;analysis_description;Insertion:NewTable;description;TEXT;false;0;-
219;1101995557.sql;1105980912.sql;analysis_description;Insertion:NewTable;display_label;VARCHAR(255);false;0;-
220;1105980912.sql;1106150221.sql;-;-;-;-;-;-;-
221;1106150221.sql;1109255856.sql;peptide_regulatory_region;Insertion:NewTable;regulatory_region_id;INT;false;0;-
221;1106150221.sql;1109255856.sql;peptide_regulatory_region;Insertion:NewTable;translation_id;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_motif;Insertion:NewTable;name;VARCHAR(255);false;0;-
221;1106150221.sql;1109255856.sql;regulatory_motif;Insertion:NewTable;regulatory_motif_id;INT;true;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;analysis_id;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;influence;ENUM('POSITIVE','NEGATIVE','MIXED','UNKNOWN');false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;name;VARCHAR(255);false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;regulatory_motif_id;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;regulatory_region_id;INT;true;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;seq_region_end;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;seq_region_id;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;seq_region_start;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;seq_region_strand;TINYINT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region;Insertion:NewTable;type;ENUM('MIRNA_TARGET','PROMOTER');false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region_object;Insertion:NewTable;ensembl_object_id;INT;false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region_object;Insertion:NewTable;ensembl_object_type;ENUM('TRANSCRIPT','TRANSLATION','GENE');false;0;-
221;1106150221.sql;1109255856.sql;regulatory_region_object;Insertion:NewTable;regulatory_region_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;peptide_regulatory_region;Deletion:DeleteTable;regulatory_region_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;peptide_regulatory_region;Deletion:DeleteTable;translation_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_motif;Deletion:DeleteTable;name;VARCHAR(255);false;0;-
222;1109255856.sql;1109259698.sql;regulatory_motif;Deletion:DeleteTable;regulatory_motif_id;INT;true;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;analysis_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;influence;ENUM('POSITIVE','NEGATIVE','MIXED','UNKNOWN');false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;name;VARCHAR(255);false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;regulatory_motif_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;regulatory_region_id;INT;true;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;seq_region_end;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;seq_region_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;seq_region_start;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;seq_region_strand;TINYINT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region;Deletion:DeleteTable;type;ENUM('MIRNA_TARGET','PROMOTER');false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region_object;Deletion:DeleteTable;ensembl_object_id;INT;false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region_object;Deletion:DeleteTable;ensembl_object_type;ENUM('TRANSCRIPT','TRANSLATION','GENE');false;0;-
222;1109255856.sql;1109259698.sql;regulatory_region_object;Deletion:DeleteTable;regulatory_region_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;peptide_regulatory_feature;Insertion:NewTable;regulatory_feature_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;peptide_regulatory_feature;Insertion:NewTable;translation_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;analysis_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;influence;ENUM('POSITIVE','NEGATIVE','MIXED','UNKNOWN');false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;name;VARCHAR(255);false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;regulatory_feature_id;INT;true;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;regulatory_motif_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;seq_region_end;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;seq_region_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;seq_region_start;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature;Insertion:NewTable;seq_region_strand;TINYINT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature_object;Insertion:NewTable;ensembl_object_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature_object;Insertion:NewTable;ensembl_object_type;ENUM('TRANSCRIPT','TRANSLATION','GENE');false;0;-
223;1109259698.sql;1111659171.sql;regulatory_feature_object;Insertion:NewTable;regulatory_feature_id;INT;false;0;-
223;1109259698.sql;1111659171.sql;regulatory_motif;Insertion:NewTable;name;VARCHAR(255);false;0;-
223;1109259698.sql;1111659171.sql;regulatory_motif;Insertion:NewTable;regulatory_motif_id;INT;true;0;-
223;1109259698.sql;1111659171.sql;regulatory_motif;Insertion:NewTable;type;ENUM('MIRNA_TARGET','PROMOTER');false;0;-
224;1111659171.sql;1112726588.sql;transcript_supporting_feature;Insertion:NewTable;feature_id;INT(11);false;0;-
224;1111659171.sql;1112726588.sql;transcript_supporting_feature;Insertion:NewTable;feature_type;ENUM('DNA_ALIGN_FEATURE','PROTEIN_ALIGN_FEATURE');false;0;-
224;1111659171.sql;1112726588.sql;transcript_supporting_feature;Insertion:NewTable;transcript_id;INT(11);false;0;-
225;1112726588.sql;1113230548.sql;gene;Insertion:UpdateTable;biotype;VARCHAR(40);false;0;-
225;1112726588.sql;1113230548.sql;gene;Insertion:UpdateTable;confidence;ENUM('KNOWN','NOVEL','PUTATIVE','PREDICTED');false;0;-
225;1112726588.sql;1113230548.sql;gene;Insertion:UpdateTable;description;TEXT;false;0;-
225;1112726588.sql;1113230548.sql;gene;Insertion:UpdateTable;source;VARCHAR(20);false;0;-
225;1112726588.sql;1113230548.sql;gene;Deletion:UpdateTable;type;VARCHAR(40);false;0;-
225;1112726588.sql;1113230548.sql;gene_description;Deletion:DeleteTable;description;TEXT;false;0;-
225;1112726588.sql;1113230548.sql;gene_description;Deletion:DeleteTable;gene_id;INTUNSIGNED;true;0;-
225;1112726588.sql;1113230548.sql;transcript;Insertion:UpdateTable;biotype;VARCHAR(40);false;0;-
225;1112726588.sql;1113230548.sql;transcript;Insertion:UpdateTable;confidence;ENUM('KNOWN','NOVEL','PUTATIVE','PREDICTED');false;0;-
225;1112726588.sql;1113230548.sql;transcript;Insertion:UpdateTable;description;TEXT;false;0;-
226;1113230548.sql;1117012050.sql;external_db;Insertion:UpdateTable;dbprimary_acc_linkable;BOOLEAN;false;0;-
226;1113230548.sql;1117012050.sql;external_db;Insertion:UpdateTable;display_label_linkable;BOOLEAN;false;0;-
226;1113230548.sql;1117012050.sql;external_db;Insertion:UpdateTable;priority;INT;false;0;-
227;1117012050.sql;1117533509.sql;-;-;-;-;-;-;-
228;1117533509.sql;1118925907.sql;peptide_regulatory_feature;Deletion:DeleteTable;regulatory_feature_id;INT;false;0;-
228;1117533509.sql;1118925907.sql;peptide_regulatory_feature;Deletion:DeleteTable;translation_id;INT;false;0;-
228;1117533509.sql;1118925907.sql;regulatory_factor;Insertion:NewTable;name;VARCHAR(255);false;0;-
228;1117533509.sql;1118925907.sql;regulatory_factor;Insertion:NewTable;regulatory_factor_id;INT;true;0;-
228;1117533509.sql;1118925907.sql;regulatory_factor;Insertion:NewTable;type;ENUM('MIRNA_TARGET','TRANSCRIPTION_FACTOR','TRANSCRIPTION_FACTOR_COMPLEX');false;0;-
228;1117533509.sql;1118925907.sql;regulatory_factor_transcript;Insertion:NewTable;regulatory_factor_id;INT;false;0;-
228;1117533509.sql;1118925907.sql;regulatory_factor_transcript;Insertion:NewTable;transcript_id;INT;false;0;-
228;1117533509.sql;1118925907.sql;regulatory_feature;Deletion:UpdateTable;influence;ENUM('POSITIVE','NEGATIVE','MIXED','UNKNOWN');false;0;-
228;1117533509.sql;1118925907.sql;regulatory_feature;Deletion:UpdateTable;regulatory_motif_id;INT;false;0;-
228;1117533509.sql;1118925907.sql;regulatory_feature;Insertion:UpdateTable;regulatory_factor_id;INT;false;0;-
228;1117533509.sql;1118925907.sql;regulatory_feature_object;Insertion:UpdateTable;evidence;VARCHAR(255);false;0;-
228;1117533509.sql;1118925907.sql;regulatory_feature_object;Insertion:UpdateTable;influence;ENUM('POSITIVE','NEGATIVE','MIXED','UNKNOWN');false;0;-
228;1117533509.sql;1118925907.sql;regulatory_motif;Deletion:DeleteTable;name;VARCHAR(255);false;0;-
228;1117533509.sql;1118925907.sql;regulatory_motif;Deletion:DeleteTable;regulatory_motif_id;INT;true;0;-
228;1117533509.sql;1118925907.sql;regulatory_motif;Deletion:DeleteTable;type;ENUM('MIRNA_TARGET','PROMOTER');false;0;-
229;1118925907.sql;1122969687.sql;external_db;Insertion:UpdateTable;db_display_name;VARCHAR(255);false;0;-
230;1122969687.sql;1126094007.sql;object_xref;Update:TypeChange;ensembl_object_type;ENUM('RAWCONTIG','TRANSCRIPT','GENE','TRANSLATION','REGULATORY_FACTOR','REGULATORY_FEATURE');false;0;-
230;1122969687.sql;1126094007.sql;regulatory_factor_coding;Insertion:NewTable;gene_id;INT;false;0;-
230;1122969687.sql;1126094007.sql;regulatory_factor_coding;Insertion:NewTable;regulatory_factor_id;INT;false;0;-
230;1122969687.sql;1126094007.sql;regulatory_factor_coding;Insertion:NewTable;transcript_id;INT;false;0;-
230;1122969687.sql;1126094007.sql;regulatory_factor_transcript;Deletion:DeleteTable;regulatory_factor_id;INT;false;0;-
230;1122969687.sql;1126094007.sql;regulatory_factor_transcript;Deletion:DeleteTable;transcript_id;INT;false;0;-
231;1126094007.sql;1129535284.sql;-;-;-;-;-;-;-
232;1129535284.sql;1129549161.sql;gene;Deletion:UpdateTable;confidence;ENUM('KNOWN','NOVEL','PUTATIVE','PREDICTED');false;0;-
232;1129535284.sql;1129549161.sql;gene;Insertion:UpdateTable;status;ENUM('KNOWN','NOVEL','PUTATIVE','PREDICTED');false;0;-
232;1129535284.sql;1129549161.sql;transcript;Deletion:UpdateTable;confidence;ENUM('KNOWN','NOVEL','PUTATIVE','PREDICTED');false;0;-
232;1129535284.sql;1129549161.sql;transcript;Deletion:UpdateTable;description;TEXT;false;0;-
232;1129535284.sql;1129549161.sql;transcript;Insertion:UpdateTable;enum;STATUS(;false;0;-
232;1129535284.sql;1129549161.sql;transcript;Update:KeyChange;transcript_id;INTUNSIGNED;false;0;-
233;1129549161.sql;1129645131.sql;transcript;Insertion:UpdateTable;description;TEXT;false;0;-
233;1129549161.sql;1129645131.sql;transcript;Insertion:UpdateTable;status;ENUM('KNOWN','NOVEL','PUTATIVE','PREDICTED');false;0;-
233;1129549161.sql;1129645131.sql;transcript;Deletion:UpdateTable;enum;STATUS(;false;0;-
233;1129549161.sql;1129645131.sql;transcript;Update:KeyChange;transcript_id;INTUNSIGNED;true;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;ensembl_object_id;INT;false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;ensembl_object_type;ENUM('TRANSCRIPT','TRANSLATION','GENE');false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;name;VARCHAR(255);false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;regulatory_search_region_id;INT;true;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;seq_region_end;INT;false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;seq_region_id;INT;false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;seq_region_start;INT;false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;seq_region_strand;TINYINT;false;0;-
234;1129645131.sql;1131111078.sql;regulatory_search_region;Insertion:NewTable;type;ENUM('CISRED','UNKNOWN');false;0;-
235;1131111078.sql;1131374568.sql;regulatory_search_region;Update:TypeChange;type;ENUM('CISRED_SEARCH','CISRED_MASK','UNKNOWN');false;0;-
236;1131374568.sql;1131380585.sql;regulatory_search_region;Insertion:UpdateTable;analysis_id;INT;false;0;-
236;1131374568.sql;1131380585.sql;regulatory_search_region;Deletion:UpdateTable;type;ENUM('CISRED_SEARCH','CISRED_MASK','UNKNOWN');false;0;-
237;1131380585.sql;1131990714.sql;density_type;Insertion:UpdateTable;region_features;INT;false;0;-
238;1131990714.sql;1132065986.sql;-;-;-;-;-;-;-
239;1132065986.sql;1132232518.sql;-;-;-;-;-;-;-
240;1132232518.sql;1132327285.sql;-;-;-;-;-;-;-
241;1132327285.sql;1132738908.sql;go_xref;Update:TypeChange;linkage_type;ENUM('IC','IDA','IEA','IEP','IGI','IMP','IPI','ISS','NAS','ND','TAS','NR','RCA');false;0;-
242;1132738908.sql;1134559567.sql;-;-;-;-;-;-;-
243;1134559567.sql;1134986295.sql;xref;Update:TypeChange;display_label;VARCHAR(255);false;0;-
244;1134986295.sql;1136286037.sql;xref;Update:TypeChange;display_label;VARCHAR(128);false;0;-
245;1136286037.sql;1136982592.sql;gene_archive;Insertion:UpdateTable;peptide_archive_id;INT;false;0;-
245;1136286037.sql;1136982592.sql;peptide_archive;Insertion:UpdateTable;md5_checksum;CHAR(32);false;0;-
245;1136286037.sql;1136982592.sql;peptide_archive;Insertion:UpdateTable;peptide_archive_id;INT;true;0;-
245;1136286037.sql;1136982592.sql;peptide_archive;Deletion:UpdateTable;translation_stable_id;VARCHAR(128);true;0;-
245;1136286037.sql;1136982592.sql;peptide_archive;Deletion:UpdateTable;translation_version;SMALLINT;true;0;-
246;1136982592.sql;1137414914.sql;gene_attrib;Insertion:NewTable;attrib_type_id;SMALLINT(5);false;0;-
246;1136982592.sql;1137414914.sql;gene_attrib;Insertion:NewTable;gene_id;INT(10);false;0;-
246;1136982592.sql;1137414914.sql;gene_attrib;Insertion:NewTable;value;VARCHAR(255);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;analysis_id;INT(10);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;ensembl_id;INT(10);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;ensembl_object_type;ENUM('RAWCONTIG','TRANSCRIPT','GENE','TRANSLATION');false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;external_db_id;INT;false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;identifier;VARCHAR(255);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;query_score;DOUBLE;false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;target_score;DOUBLE;false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;type;ENUM("XREF","CDNA","MARKER");false;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;unmapped_object_id;INTUNSIGNED;true;0;-
247;1137414914.sql;1140094662.sql;unmapped_object;Insertion:NewTable;unmapped_reason_id;SMALLINT(5);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_reason;Insertion:NewTable;full_description;VARCHAR(255);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_reason;Insertion:NewTable;summary_description;VARCHAR(255);false;0;-
247;1137414914.sql;1140094662.sql;unmapped_reason;Insertion:NewTable;unmapped_reason_id;SMALLINT(5);true;0;-
248;1140094662.sql;1140094764.sql;unmapped_object;Update:TypeChange;type;ENUM('XREF','CDNA','MARKER');false;0;-
249;1140094764.sql;1140536599.sql;-;-;-;-;-;-;-
250;1140536599.sql;1140711669.sql;xref;Insertion:UpdateTable;info_text;VARCHAR(255);false;0;-
250;1140536599.sql;1140711669.sql;xref;Insertion:UpdateTable;info_type;ENUM('PROJECTION','MISC');false;0;-
251;1140711669.sql;1140714538.sql;external_db;Insertion:UpdateTable;db_release;VARCHAR(40);false;0;-
251;1140711669.sql;1140714538.sql;external_db;Deletion:UpdateTable;release;VARCHAR(40);false;0;-
252;1140714538.sql;1141660033.sql;affy_array;Deletion:DeleteTable;affy_array_id;INT;true;0;-
252;1140714538.sql;1141660033.sql;affy_array;Deletion:DeleteTable;name;VARCHAR(40);false;0;-
252;1140714538.sql;1141660033.sql;affy_array;Deletion:DeleteTable;parent_array_id;INT;false;0;-
252;1140714538.sql;1141660033.sql;affy_array;Deletion:DeleteTable;probe_setsize;TINYINT;false;0;-
252;1140714538.sql;1141660033.sql;affy_feature;Deletion:DeleteTable;affy_feature_id;INT;true;0;-
252;1140714538.sql;1141660033.sql;affy_feature;Deletion:DeleteTable;affy_probe_id;INT;false;0;-
252;1140714538.sql;1141660033.sql;affy_feature;Deletion:DeleteTable;analysis_id;INT;false;0;-
